Solution 1:
Total Switches: 1214
Boundary Edges (1789):
  ngx_write_chain_to_file:302 -> ngx_write_file:195, Weight: 0, Domains: 0 -> 1
12315: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_add_listening + DeclStmt:1701:1701: sz = 1, quan = 0
10493: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_add_listening + BinaryOperator:1703:1704: sz = 11, quan = 12
6597: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_add_listening + IfStmt:1705:1707: sz = 5, quan = 12
9509: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_add_listening + BinaryOperator:1709:1709: sz = 7, quan = 12
7561: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_add_listening + BinaryOperator:1711:1711: sz = 3, quan = 12
7747: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_add_listening + BinaryOperator:1713:1713: sz = 4, quan = 12
11557: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_add_listening + BinaryOperator:1714:1714: sz = 6, quan = 12
11200: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_add_listening + BinaryOperator:1715:1715: sz = 6, quan = 12
15343: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_add_listening + BinaryOperator:1717:1717: sz = 10, quan = 12
6233: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_add_listening + BinaryOperator:1719:1719: sz = 6, quan = 12
3895: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_add_listening + BinaryOperator:1720:1720: sz = 7, quan = 12
10497: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_add_listening + BinaryOperator:1721:1721: sz = 4, quan = 12
9250: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_add_listening + BinaryOperator:1736:1736: sz = 7, quan = 12
7094: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_add_listening + BinaryOperator:1737:1737: sz = 7, quan = 12
11705: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_add_listening + BinaryOperator:1738:1738: sz = 7, quan = 12
10008: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_add_listening + BinaryOperator:1740:1740: sz = 16, quan = 12
10067: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_add_listening + ReturnStmt:1771:1771: sz = 3, quan = 12

-- Function: ngx_http_add_prefix_variable --
10522: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_prefix_variable + DeclStmt:477:477: sz = 1, quan = 0
10303: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_prefix_variable + DeclStmt:478:478: sz = 1, quan = 0
9088: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_prefix_variable + DeclStmt:479:479: sz = 1, quan = 0
8903: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_prefix_variable + BinaryOperator:481:481: sz = 11, quan = 0
10079: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_prefix_variable + BinaryOperator:483:483: sz = 6, quan = 0
10462: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_prefix_variable + ForStmt:484:504: sz = 68, quan = 0
10478: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_prefix_variable + BinaryOperator:506:506: sz = 5, quan = 0
10866: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_prefix_variable + IfStmt:507:509: sz = 5, quan = 0
8027: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_prefix_variable + BinaryOperator:511:511: sz = 7, quan = 0
8024: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_prefix_variable + BinaryOperator:512:512: sz = 11, quan = 0
10527: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_prefix_variable + IfStmt:513:515: sz = 8, quan = 0
12753: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_prefix_variable + CallExpr:517:517: sz = 11, quan = 0
7179: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_prefix_variable + BinaryOperator:519:519: sz = 3, quan = 0
13658: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_prefix_variable + BinaryOperator:520:520: sz = 3, quan = 0
9545: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_prefix_variable + BinaryOperator:521:521: sz = 3, quan = 0
10535: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_prefix_variable + BinaryOperator:522:522: sz = 4, quan = 0
12398: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_prefix_variable + BinaryOperator:523:523: sz = 3, quan = 0
10540: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_prefix_variable + ReturnStmt:525:525: sz = 3, quan = 0

-- Function: ngx_http_add_variable --
9780: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_variable + DeclStmt:398:398: sz = 1, quan = 0
10568: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_variable + DeclStmt:399:399: sz = 1, quan = 0
5705: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_variable + DeclStmt:400:400: sz = 1, quan = 0
12100: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_variable + DeclStmt:401:401: sz = 1, quan = 0
11174: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_variable + DeclStmt:402:402: sz = 1, quan = 0
8489: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_variable + IfStmt:404:408: sz = 9, quan = 0
9768: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_variable + IfStmt:410:412: sz = 10, quan = 0
10578: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_variable + BinaryOperator:414:414: sz = 11, quan = 0
8581: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_variable + BinaryOperator:416:416: sz = 8, quan = 0
7883: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_variable + ForStmt:417:437: sz = 73, quan = 0
10586: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_variable + BinaryOperator:439:439: sz = 6, quan = 0
10588: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_variable + IfStmt:440:442: sz = 5, quan = 0
10458: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_variable + BinaryOperator:444:444: sz = 7, quan = 0
9194: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_variable + BinaryOperator:445:445: sz = 11, quan = 0
9684: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_variable + IfStmt:446:448: sz = 8, quan = 0
10358: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_variable + CallExpr:450:450: sz = 11, quan = 0
10592: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_variable + BinaryOperator:452:452: sz = 3, quan = 0
7322: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_variable + BinaryOperator:453:453: sz = 3, quan = 0
9633: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_variable + BinaryOperator:454:454: sz = 3, quan = 0
10593: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_variable + BinaryOperator:455:455: sz = 4, quan = 0
14596: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_variable + BinaryOperator:456:456: sz = 3, quan = 0
9837: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_variable + BinaryOperator:458:458: sz = 9, quan = 0
7228: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_variable + IfStmt:460:462: sz = 5, quan = 0
10598: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_variable + IfStmt:464:468: sz = 8, quan = 0
8457: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_variables.c + ngx_http_add_variable + ReturnStmt:470:470: sz = 3, quan = 0

-- Function: ngx_http_ancient_browser_value --
11676: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_browser_module.c + ngx_http_ancient_browser_value + DeclStmt:693:693: sz = 4, quan = 0
4642: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_browser_module.c + ngx_http_ancient_browser_value + DeclStmt:695:695: sz = 1, quan = 0
9430: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_browser_module.c + ngx_http_ancient_browser_value + BinaryOperator:697:698: sz = 8, quan = 0
9448: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_browser_module.c + ngx_http_ancient_browser_value + IfStmt:699:701: sz = 7, quan = 0
8945: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_browser_module.c + ngx_http_ancient_browser_value + BinaryOperator:703:703: sz = 7, quan = 0
5063: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_browser_module.c + ngx_http_ancient_browser_value + BinaryOperator:705:705: sz = 14, quan = 0
6334: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_browser_module.c + ngx_http_ancient_browser_value + BinaryOperator:706:706: sz = 8, quan = 0
8640: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_browser_module.c + ngx_http_ancient_browser_value + BinaryOperator:707:707: sz = 7, quan = 0
9556: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_browser_module.c + ngx_http_ancient_browser_value + BinaryOperator:708:708: sz = 7, quan = 0
10646: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_browser_module.c + ngx_http_ancient_browser_value + BinaryOperator:709:709: sz = 9, quan = 0
8928: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_browser_module.c + ngx_http_ancient_browser_value + ReturnStmt:711:711: sz = 2, quan = 0

-- Function: ngx_http_arg --
10081: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_parse.c + ngx_http_arg + DeclStmt:2071:2071: sz = 2, quan = 0
6703: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_parse.c + ngx_http_arg + IfStmt:2073:2075: sz = 8, quan = 0
7987: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_parse.c + ngx_http_arg + BinaryOperator:2077:2077: sz = 5, quan = 0
12622: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_parse.c + ngx_http_arg + BinaryOperator:2078:2078: sz = 7, quan = 0
10655: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_parse.c + ngx_http_arg + ForStmt:2080:2104: sz = 80, quan = 0
10656: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_parse.c + ngx_http_arg + ReturnStmt:2106:2106: sz = 2, quan = 0

-- Function: ngx_http_auth_basic_close --
10664: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_auth_basic_module.c + ngx_http_auth_basic_close + IfStmt:344:347: sz = 25, quan = 52

-- Function: ngx_http_auth_basic_crypt_handler --
8477: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_auth_basic_module.c + ngx_http_auth_basic_crypt_handler + DeclStmt:280:280: sz = 1, quan = 0
11476: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_auth_basic_module.c + ngx_http_auth_basic_crypt_handler + DeclStmt:281:281: sz = 1, quan = 0
9214: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_auth_basic_module.c + ngx_http_auth_basic_crypt_handler + BinaryOperator:283:284: sz = 13, quan = 52
10675: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_auth_basic_module.c + ngx_http_auth_basic_crypt_handler + IfStmt:290:292: sz = 5, quan = 52
11793: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_auth_basic_module.c + ngx_http_auth_basic_crypt_handler + IfStmt:294:296: sz = 9, quan = 52
8018: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_auth_basic_module.c + ngx_http_auth_basic_crypt_handler + CallExpr:301:303: sz = 19, quan = 0
3913: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_auth_basic_module.c + ngx_http_auth_basic_crypt_handler + ReturnStmt:305:305: sz = 5, quan = 0

-- Function: ngx_http_auth_basic_handler --
7472: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_auth_basic_module.c + ngx_http_auth_basic_handler + BinaryOperator:109:109: sz = 8, quan = 12
4730: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_auth_basic_module.c + ngx_http_auth_basic_handler + IfStmt:111:113: sz = 14, quan = 12
10574: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_auth_basic_module.c + ngx_http_auth_basic_handler + IfStmt:115:117: sz = 9, quan = 12
14426: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_auth_basic_module.c + ngx_http_auth_basic_handler + IfStmt:119:121: sz = 11, quan = 12
4906: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_auth_basic_module.c + ngx_http_auth_basic_handler + BinaryOperator:123:123: sz = 3, quan = 12
7806: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_auth_basic_module.c + ngx_http_auth_basic_handler + IfStmt:125:131: sz = 23, quan = 12
10662: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_auth_basic_module.c + ngx_http_auth_basic_handler + IfStmt:133:135: sz = 5, quan = 12
9298: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_auth_basic_module.c + ngx_http_auth_basic_handler + IfStmt:137:139: sz = 8, quan = 12
6657: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_auth_basic_module.c + ngx_http_auth_basic_handler + BinaryOperator:141:141: sz = 4, quan = 12
5625: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_auth_basic_module.c + ngx_http_auth_basic_handler + IfStmt:143:159: sz = 38, quan = 12
