Solution 1:
Total Switches: 907
Boundary Edges (571):
  ngx_writev_file:420 -> ngx_log_error_core:108, Weight: 0, Domains: 0 -> 1
9222: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_handler + DeclStmt:361:361: sz = 1, quan = 0
4629: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_handler + DeclStmt:362:362: sz = 1, quan = 0
4086: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_handler + BinaryOperator:364:364: sz = 7, quan = 0
2110: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_handler + BinaryOperator:366:366: sz = 1, quan = 0
2829: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_handler + ForStmt:368:478: sz = 320, quan = 0
3840: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_handler + IfStmt:480:485: sz = 10, quan = 0
4180: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_handler + CallExpr:487:488: sz = 5, quan = 0
4401: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_handler + ReturnStmt:490:490: sz = 2, quan = 0
8121: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_handler + LabelStmt:492:496: sz = 6, quan = 0
2897: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_handler + ReturnStmt:498:498: sz = 2, quan = 0

-- Function: ngx_conf_include --
2547: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_include + DeclStmt:823:823: sz = 1, quan = 0
3616: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_include + DeclStmt:824:824: sz = 1, quan = 0
2213: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_include + DeclStmt:825:825: sz = 3, quan = 0
3018: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_include + DeclStmt:826:826: sz = 1, quan = 0
1985: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_include + BinaryOperator:828:828: sz = 7, quan = 0
5259: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_include + BinaryOperator:829:829: sz = 5, quan = 0
4189: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_include + IfStmt:833:835: sz = 8, quan = 0
3376: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_include + IfStmt:837:842: sz = 9, quan = 0
5272: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_include + CStyleCastExpr:844:844: sz = 2, quan = 0
1034: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_include + BinaryOperator:846:846: sz = 4, quan = 0
8372: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_include + BinaryOperator:847:847: sz = 5, quan = 0
972: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_include + BinaryOperator:848:848: sz = 2, quan = 0
2144: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_include + IfStmt:850:854: sz = 11, quan = 0
3039: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_include + BinaryOperator:856:856: sz = 1, quan = 0
7823: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_include + ForStmt:858:878: sz = 33, quan = 0
725: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_include + CallExpr:880:880: sz = 1, quan = 0
2750: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_include + ReturnStmt:882:882: sz = 3, quan = 0

-- Function: ngx_conf_log_error --
4911: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_log_error + DeclStmt:995:995: sz = 3, quan = 0
4020: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_log_error + DeclStmt:996:996: sz = 1, quan = 0
592: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_log_error + BinaryOperator:998:998: sz = 3, quan = 0
6886: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_log_error + CallExpr:1000:1000: sz = 3, quan = 0
3288: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_log_error + BinaryOperator:1001:1001: sz = 6, quan = 0
4544: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_log_error + CallExpr:1002:1002: sz = 3, quan = 0
1374: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_log_error + IfStmt:1004:1006: sz = 9, quan = 0
4222: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_log_error + IfStmt:1008:1011: sz = 26, quan = 0
682: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_log_error + IfStmt:1013:1017: sz = 29, quan = 0
3509: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_log_error + IfStmt:1019:1019: sz = 32, quan = 0

-- Function: ngx_conf_merge_path_value --
4228: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_file.c + ngx_conf_merge_path_value + DeclStmt:424:424: sz = 1, quan = 0
4233: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_file.c + ngx_conf_merge_path_value + IfStmt:426:428: sz = 6, quan = 0
2426: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_file.c + ngx_conf_merge_path_value + IfStmt:430:433: sz = 8, quan = 0
1045: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_file.c + ngx_conf_merge_path_value + BinaryOperator:435:435: sz = 7, quan = 0
5387: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_file.c + ngx_conf_merge_path_value + IfStmt:436:438: sz = 6, quan = 0
1664: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_file.c + ngx_conf_merge_path_value + BinaryOperator:440:440: sz = 8, quan = 0
4226: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_file.c + ngx_conf_merge_path_value + IfStmt:442:444: sz = 11, quan = 0
5197: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_file.c + ngx_conf_merge_path_value + ForStmt:446:449: sz = 42, quan = 0
3028: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_file.c + ngx_conf_merge_path_value + IfStmt:451:453: sz = 7, quan = 0
6357: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_file.c + ngx_conf_merge_path_value + ReturnStmt:455:455: sz = 2, quan = 0

-- Function: ngx_conf_open_file --
4246: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_open_file + DeclStmt:900:900: sz = 1, quan = 0
4785: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_open_file + DeclStmt:901:901: sz = 1, quan = 0
1109: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_open_file + DeclStmt:902:902: sz = 1, quan = 0
4256: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_open_file + DeclStmt:903:903: sz = 1, quan = 0
4171: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_open_file + BinaryOperator:906:906: sz = 8, quan = 0
8595: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_open_file + IfStmt:909:938: sz = 82, quan = 0
4262: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_open_file + BinaryOperator:940:940: sz = 5, quan = 0
2737: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_open_file + IfStmt:941:943: sz = 5, quan = 0
4265: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_open_file + IfStmt:945:952: sz = 23, quan = 0
4274: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_open_file + BinaryOperator:954:954: sz = 3, quan = 0
9356: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_open_file + BinaryOperator:955:955: sz = 3, quan = 0
3989: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_open_file + ReturnStmt:957:957: sz = 3, quan = 0

-- Function: ngx_conf_param --
2593: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_param + DeclStmt:65:65: sz = 1, quan = 0
4277: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_param + DeclStmt:66:66: sz = 1, quan = 0
5757: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_param + DeclStmt:67:67: sz = 1, quan = 0
3447: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_param + DeclStmt:68:68: sz = 1, quan = 0
7795: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_param + BinaryOperator:70:70: sz = 5, quan = 0
2733: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_param + IfStmt:72:74: sz = 7, quan = 0
3695: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_param + CStyleCastExpr:76:76: sz = 2, quan = 0
3750: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_param + CStyleCastExpr:78:78: sz = 2, quan = 0
4757: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_param + BinaryOperator:80:80: sz = 5, quan = 0
4183: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_param + BinaryOperator:81:81: sz = 5, quan = 0
3063: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_param + BinaryOperator:82:82: sz = 9, quan = 0
3835: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_param + BinaryOperator:83:83: sz = 4, quan = 0
4298: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_param + BinaryOperator:84:84: sz = 5, quan = 0
4064: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_param + BinaryOperator:86:86: sz = 3, quan = 0
2458: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_param + BinaryOperator:87:87: sz = 4, quan = 0
3202: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_param + BinaryOperator:88:88: sz = 2, quan = 0
6926: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_param + BinaryOperator:90:90: sz = 3, quan = 0
4208: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_param + BinaryOperator:91:91: sz = 5, quan = 0
1217: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_param + BinaryOperator:93:93: sz = 3, quan = 0
3356: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_param + BinaryOperator:95:95: sz = 3, quan = 0
3353: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_param + ReturnStmt:97:97: sz = 3, quan = 0

-- Function: ngx_conf_parse --
2851: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_parse + DeclStmt:160:160: sz = 1, quan = 0
5827: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_parse + DeclStmt:161:161: sz = 1, quan = 0
1816: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_parse + DeclStmt:162:162: sz = 1, quan = 0
4313: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_parse + DeclStmt:163:163: sz = 1, quan = 0
4106: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_parse + DeclStmt:164:164: sz = 2, quan = 0
4314: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_parse + DeclStmt:165:169: sz = 1, quan = 0
4317: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_parse + BinaryOperator:172:172: sz = 1, quan = 0
2138: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_parse + BinaryOperator:173:173: sz = 1, quan = 0
5329: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_parse + IfStmt:176:239: sz = 163, quan = 0
4319: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_parse + ForStmt:242:324: sz = 81, quan = 0
7301: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_parse + LabelStmt:326:328: sz = 3, quan = 0
3521: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_parse + LabelStmt:330:345: sz = 50, quan = 0
4147: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_parse + IfStmt:347:349: sz = 5, quan = 0
992: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_parse + ReturnStmt:351:351: sz = 2, quan = 0

-- Function: ngx_conf_read_token --
1312: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_read_token + DeclStmt:505:505: sz = 4, quan = 0
3437: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_read_token + DeclStmt:506:506: sz = 1, quan = 0
1673: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_read_token + DeclStmt:507:507: sz = 1, quan = 0
5823: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_read_token + DeclStmt:508:508: sz = 2, quan = 0
4323: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_read_token + DeclStmt:509:509: sz = 5, quan = 0
5360: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_read_token + DeclStmt:510:510: sz = 4, quan = 0
3707: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_read_token + DeclStmt:511:511: sz = 1, quan = 0
8451: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_read_token + DeclStmt:512:512: sz = 2, quan = 0
4474: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_read_token + BinaryOperator:514:514: sz = 1, quan = 0
3283: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_read_token + BinaryOperator:515:515: sz = 1, quan = 0
5181: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_read_token + BinaryOperator:516:516: sz = 1, quan = 0
3456: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_read_token + BinaryOperator:517:517: sz = 1, quan = 0
7866: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_read_token + BinaryOperator:518:518: sz = 1, quan = 0
4332: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_conf_file.c + ngx_conf_read_token + BinaryOperator:519:519: sz = 1, quan = 0
